isocode,XRAT,POP,cc,cg,ci,kc,kg,ki,openc,openk,csave,rgdpch,rgdpl,cgdp,rgdptt,y,p,pc,pg,pi,yr,cgnp,rgdpeqa,rgdpwok
PHL,25.51248932,65559.68,74.019528464,16.330431528,14.531696813,73.977769896,16.355697108,14.252421951,63.165680473,63.001379208,9.6500400086,2887.1968087,2887.7213583,2665.4262309,2880.5836577,10.871426494,30.326365385,30.273514773,17.993568695,44.454919806,1992,101.72245405,3610.5502987,7511.0345465
PHL,27.11984062,67092.66,75.740537931,17.11254046,15.604296439,74.567655503,16.911787756,15.035203311,70.974289581,67.175617904,7.1469216085,2884.6325047,2884.8970457,2678.2798361,2834.5074568,10.501189045,30.328877639,29.802054512,17.867084252,46.552281974,1993,101.75182779,3622.8384542,7352.5472759
PHL,26.41716957,68661.488,73.052590817,17.312523485,15.892264683,72.818199976,17.174839247,15.618317091,73.907910272,75.090149945,9.6348856984,2950.9975743,2950.8557895,2822.8607465,2933.4745888,10.519671066,33.084490919,32.34899538,20.644376202,50.017233877,1994,102.56655621,3722.1751623,7372.553385
PHL,25.71446991,70267,74.714173903,17.542925305,15.56031947,74.833237006,17.247550901,15.396486048,80.535152151,81.570261321,7.7429007917,3029.3402735,3029.440132,2968.2030371,3021.0105159,10.640658421,35.538599005,35.187913894,23.064026399,51.2864533,1995,102.76030326,3837.5458156,7568.2789719
PHL,26.21610069,71899,75.24592014,17.077293533,16.424484301,75.24592014,17.077293533,16.424484301,89.779005525,89.779005525,7.676786327,3122.2906544,3122.2906544,3122.2906544,3122.2906544,10.695006617,36.9058783,35.678768362,25.869618784,54.00257702,1996,104.11709455,3955.2946696,7800.4993069
PHL,29.47065926,71324.68,75.744787852,17.062932836,17.476113125,73.996231926,16.749922585,17.228935883,108.18593172,96.943012376,7.1922793119,3357.6714854,3357.6714854,3344.2971608,3285.7766991,10.858869896,34.582024623,33.054102623,26.678521266,48.920972474,1997,103.96169347,4248.1829727,8348.1305283
PHL,40.89305115,72775.448,76.542455192,16.181084572,13.953018099,78.262124717,16.781335902,14.757802509,109.79228487,81.549531647,7.2764602358,3221.3847584,3220.536838,3415.2800558,3316.4508687,10.596524987,26.525230255,25.450837397,21.524591048,38.218215384,1998,105.63589563,4065.6371663,7970.8689644
PHL,39.08898163,74194.88,71.827620655,15.956991328,12.215388017,76.154698198,16.972816289,13.701139156,98.487286772,77.413949016,12.215388017,3334.74299,3333.4605657,3726.8910166,3561.0910421,11.050573911,28.74526173,27.821932004,22.554001572,42.26218495,1999,106.00389667,4193.0969772,8211.9721993
PHL,44.1922493,75580,67.115116548,15.337415178,11.632058632,74.992470002,16.039307017,13.367160556,104.1112097,76.29231134,17.547468274,3425.0356869,3423.6455906,4064.6983068,3796.6121271,11.41170824,24.903699066,23.815410631,20.266509939,37.29730063,2000,106.13336805,4290.719577,8374.3628644
PLW,,,,,,,,,,,,,,,,,,,,,1960,,,
PLW,,,,,,,,,,,,,,,,,,,,,1961,,,
PLW,,,,,,,,,,,,,,,,,,,,,1962,,,
PLW,,,,,,,,,,,,,,,,,,,,,1963,,,
PLW,,,,,,,,,,,,,,,,,,,,,1964,,,
PLW,,,,,,,,,,,,,,,,,,,,,1965,,,
PLW,,,,,,,,,,,,,,,,,,,,,1966,,,
PLW,,,,,,,,,,,,,,,,,,,,,1967,,,
PLW,,,,,,,,,,,,,,,,,,,,,1968,,,
PLW,,,,,,,,,,,,,,,,,,,,,1969,,,
PLW,,,,,,,,,,,,,,,,,,,,,1970,,,
PLW,,,,,,,,,,,,,,,,,,,,,1971,,,
PLW,,,,,,,,,,,,,,,,,,,,,1972,,,
PLW,,,,,,,,,,,,,,,,,,,,,1973,,,
PLW,,,,,,,,,,,,,,,,,,,,,1974,,,
PLW,,,,,,,,,,,,,,,,,,,,,1975,,,
PLW,,,,,,,,,,,,,,,,,,,,,1976,,,
PLW,,,,,,,,,,,,,,,,,,,,,1977,,,
PLW,,,,,,,,,,,,,,,,,,,,,1978,,,
PLW,,,,,,,,,,,,,,,,,,,,,1979,,,
PLW,,,,,,,,,,,,,,,,,,,,,1980,,,
PLW,,,,,,,,,,,,,,,,,,,,,1981,,,
PLW,,,,,,,,,,,,,,,,,,,,,1982,,,
PLW,,,,,,,,,,,,,,,,,,,,,1983,,,
PLW,,,,,,,,,,,,,,,,,,,,,1984,,,
PLW,,,,,,,,,,,,,,,,,,,,,1985,,,
PLW,,,,,,,,,,,,,,,,,,,,,1986,,,
PLW,,,,,,,,,,,,,,,,,,,,,1987,,,
PLW,,,,,,,,,,,,,,,,,,,,,1988,,,
PLW,,,,,,,,,,,,,,,,,,,,,1989,,,
PLW,,,,,,,,,,,,,,,,,,,,,1990,,,
PLW,,,,,,,,,,,,,,,,,,,,,1991,100.38280365,,
PLW,,,,,,,,,,,,,,,,,,,,,1992,100.28380493,,
PLW,,,,,,,,,,,,,,,,,,,,,1993,104.21568498,,
PLW,,,,,,,,,,,,,,,,,,,,,1994,99.769133095,,
PLW,,,,,,,,,,,,,,,,,,,,,1995,109.97994506,,
PLW,,,,,,,,,,,,,,,,,,,,,1996,108.20846276,,
PLW,,,,,,,,,,,,,,,,,,,,,1997,113.64974302,,
PLW,,,,,,,,,,,,,,,,,,,,,1998,105.10634966,,
PLW,,,,,,,,,,,,,,,,,,,,,1999,,,
PLW,,,,,,,,,,,,,,,,,,,,,2000,,,
PNG,,,,,,,,,,,,,,,,,,,,,1950,,,
PNG,,,,,,,,,,,,,,,,,,,,,1951,,,
PNG,,,,,,,,,,,,,,,,,,,,,1952,,,
PNG,,,,,,,,,,,,,,,,,,,,,1953,,,
PNG,,,,,,,,,,,,,,,,,,,,,1954,,,
PNG,,,,,,,,,,,,,,,,,,,,,1955,,,
PNG,,,,,,,,,,,,,,,,,,,,,1956,,,
PNG,,,,,,,,,,,,,,,,,,,,,1957,,,
PNG,,,,,,,,,,,,,,,,,,,,,1958,,,
PNG,,,,,,,,,,,,,,,,,,,,,1959,,,
PNG,0.892857015,1920,55.441900039,49.969197123,7.5095400521,54.546381239,63.25244381,6.1289701576,47.839361926,40.743481912,-5.411097162,2177.02957,2221.0253097,507.26630238,2485.7633633,17.562074474,22.963557417,29.56785709,12.735321315,42.264582875,1960,98.931102041,2728.7787632,4001.5037472
PNG,0.892857015,1960.29,54.42267108,50.627684538,6.9807514262,50.7725525,59.294822623,5.4332277339,44.236047575,34.03809681,-5.050355619,2501.0649173,2551.9275302,557.92417191,2680.6463359,19.007647672,22.385806245,29.090569218,12.459919306,42.101959186,1961,98.856468435,3138.9959556,4621.2474772
PNG,0.892857015,2003.6,54.005610377,50.909011239,6.7920679208,50.990141253,59.397306718,5.4991674008,44.125214408,35.093721774,-4.914621616,2599.9446869,2652.1473928,594.0055148,2801.717579,19.127426337,21.945482353,28.263670135,12.477445898,42.674189469,1962,99.185324185,3267.8710294,4828.2058415
PNG,0.892857015,2049.54,53.607352271,51.562068769,8.3857737651,51.508954354,60.325298248,6.9056770862,48.376623377,38.937430735,-5.16942104,2603.6667518,2648.1167499,607.80696661,2822.0367662,18.801882491,22.153212636,27.421386627,13.373991498,42.456878099,1963,99.18838961,3272.7753867,4855.9183549
PNG,0.892857015,2097.78,53.47214684,52.370801238,10.151182517,52.263213176,61.647408011,8.5104184923,52.604548789,42.517729867,-5.842948077,2717.1772696,2755.1051147,650.93102657,2966.0563594,18.986560649,22.358827386,26.8124796,13.985738772,42.096332256,1964,99.009549523,3421.0040088,5101.0519766
PNG,0.892857015,2148,53.266856055,54.404022171,12.277055389,53.159404595,63.538751903,10.494224572,56.003904979,47.488293255,-7.670878226,2869.3719668,2899.6777939,708.52907444,3140.7027933,19.256803844,22.614588618,27.244320326,14.203141762,39.80155097,1965,99.088838269,3617.0965438,5411.2979605
PNG,0.892857015,2199.97,52.417524873,57.16664279,13.761578542,53.038270249,66.413675816,12.003650205,56.917788599,52.771808701,-9.584167662,2927.0093661,2956.2782676,754.01652463,3222.0496529,18.93755873,23.570582281,29.303895274,14.751636853,38.367098977,1966,99.45574334,3690.2884507,5548.7070947
PNG,0.892857015,2253.48,51.459911291,57.066460135,13.735286441,53.52427024,66.995517511,12.364133114,56.997957729,55.977728125,-8.526371427,2960.2114273,2988.4063774,805.05738702,3316.4247759,19.422239502,24.348631081,30.963972308,14.885897957,38.879075039,1967,99.568916941,3739.8348031,5642.5873065
PNG,0.892857015,2308.38,52.149111046,55.611174467,13.453929546,55.810154718,66.021262395,12.594065202,58.933504945,59.857157994,-7.760285513,2994.1327214,3016.2492598,868.60707742,3409.5310299,19.372885401,24.197804436,30.602076391,14.594558626,39.068603942,1968,99.238160834,3780.7549807,5731.5781812
PNG,0.892857015,2364.58,53.221207449,55.208420104,18.551285044,59.78149075,67.770448932,18.131776944,64.8110777,73.846183465,-8.429627553,2976.1103868,2968.6537814,936.46527855,3447.2406402,19.468664306,24.895097602,30.867640517,14.401894191,38.988311954,1969,98.720032008,3764.4342793,5731.4900859
PNG,0.892857015,2422,53.106882175,54.189662865,28.164934133,64.986690996,70.375181635,30.09879571,72.41497753,98.372058267,-7.296545041,2861.8653018,2797.2471354,1005.2172826,3369.4781834,20.103267408,26.51600204,31.842621165,14.7202994,39.16737248,1970,96.946565564,3624.1237307,5542.5998913
PNG,0.882758319,2476.14,53.275294657,54.715404684,28.877983548,64.980513376,68.962881072,30.980335191,79.608594831,104.48155203,-7.990699341,2932.1806948,2860.2306738,1066.5673724,3385.1090183,19.883090451,27.177514,32.302010001,15.29474867,40.238026994,1971,95.107382356,3714.69981,5707.2533076
PNG,0.83503902,2535.13,50.503652494,49.586767772,16.950458981,58.990593072,58.623921397,17.592878443,79.458977108,86.402434294,-0.090420266,3368.3134212,3337.5197957,1233.720549,3875.7975459,21.148746736,27.457168265,32.00136945,16.802321396,45.087408258,1972,94.937982627,4271.0703119,6588.2045294
PNG,0.704113901,2597.75,42.427700342,38.912113129,8.6022440337,54.411900283,49.887167648,9.7491034797,79.698282716,76.700748976,18.660186528,3726.4195259,3721.306392,1581.9079009,4675.8404487,24.484625619,31.612381323,35.189474942,22.124193314,56.88922632,1973,93.680960536,4727.0503086,7325.5572455
PNG,0.696665883,2662.78,43.540045222,40.193396465,9.2236159279,55.077841771,50.004732275,10.144307925,86.726028759,85.371890126,16.266558313,3691.2132993,3684.6894843,1676.7892555,4539.7122061,24.16207681,32.86548527,34.932171558,23.923442498,62.076096163,1974,92.653816918,4683.6621594,7291.5004793
PNG,0.763893306,2729,49.726002606,46.047607354,10.411839041,56.365314801,51.151606479,10.09308901,86.143027309,85.61105518,4.2263900396,3584.0864069,3578.9292426,1607.9800212,3985.8840053,21.46700043,30.914954364,32.696096949,22.52582642,59.510303135,1975,94.663692146,4553.7405185,7122.2720212
PNG,0.792807519,2797.22,49.094881048,40.922398958,8.9899030405,59.655910722,48.766063995,9.4104098558,82.554639079,81.879622689,9.9827199936,3383.0836665,3383.8093773,1710.9683548,4023.5023797,20.669043629,31.589147893,32.235952474,23.358777413,65.521850954,1976,96.629411467,4298.101779,6756.6159914
PNG,0.7914083,2868.25,52.923054612,38.84390751,9.5268383852,65.914719012,46.454944403,10.319187617,91.243740532,90.391945388,8.233037878,3245.483843,3246.2478672,1777.0087101,3935.9595354,19.458938795,32.191024989,32.654509149,21.552653303,72.992276425,1977,97.943788629,4124.738429,6509.4394182
PNG,0.708925009,2940.87,55.635291381,38.279210746,9.5687170605,65.715519285,43.563447581,9.7775499053,87.3560843,87.375560156,6.0854978723,3429.7287322,3433.7912755,1898.6860161,3961.4765701,18.580332706,34.884537819,34.658960101,23.315857178,82.476084685,1978,98.595123727,4365.109294,6921.4405147
PNG,0.711757481,3013.86,52.68304881,36.436787374,10.990413482,66.629197255,44.718686068,12.093469563,91.069469383,92.147690669,10.880163817,3327.967991,3322.7326044,2132.9907007,4097.3702995,18.87007289,35.680892293,36.493840319,22.277047542,76.222084066,1979,97.672416605,4234.7662882,6748.9877176
PNG,0.670945823,3086,59.334721624,38.548921891,12.256285719,72.127512501,45.016023731,13.1329905,96.504897774,101.61229955,2.1163564849,3120.1162205,3115.2762367,2107.4625786,3703.7192699,17.316399898,39.144435773,40.148782282,24.445426705,80.514092418,1980,97.652364103,3972.4919818,6357.7410299
PNG,0.672967494,3155.46,66.120053769,41.398307443,12.984859906,72.489146698,43.439807908,12.630632682,96.984300795,104.03176815,-7.518361213,3037.3962371,3035.242569,2021.410885,3272.8759101,14.976346428,39.165892102,39.228953916,25.570803257,82.188614044,1981,96.508444444,3861.6054441,6219.5144301
PNG,0.738458276,3225.21,67.988091823,40.078460684,15.595690396,72.996503538,41.467303827,14.680935206,97.330206363,105.35123274,-8.066552507,2899.6159884,2893.1593839,2020.8189444,3041.7455078,14.535249609,36.343614752,34.609392948,24.267013564,74.938765196,1982,94.963413675,3681.0230778,5965.6751856
PNG,0.836145818,3295.83,65.290367708,36.876069513,15.089104907,72.739121831,39.661595045,14.958141265,89.647614784,102.98972932,-2.166437221,2909.4760521,2902.4932214,2191.1549929,3164.2300483,14.661842713,35.481410928,35.064254265,22.414197207,69.221238216,1983,94.431740034,3684.6284321,6008.3158091
PNG,0.898551702,3367.9,63.874778413,36.610931458,13.217048118,71.640391661,39.520464509,13.518704447,92.588392902,101.71786669,-0.485709872,2879.7850008,2876.2261576,2257.2430099,3168.7802884,13.693956374,33.578093859,33.358174418,21.324567392,68.582908782,1984,96.826088985,3642.1873041,5976.3668692
PNG,1.000313997,3442,65.606188558,35.706830472,9.0124632307,71.005161394,37.197329843,8.9044297937,94.554672526,96.32936023,-1.31301903,3064.6566353,3072.0061937,2407.7084802,3286.8072216,13.754560929,29.241486483,29.86921807,19.229251428,64.339782558,1985,96.340903573,3869.1526636,6386.7520031
PNG,0.971414208,3517.74,63.586627514,34.873389871,9.315125484,66.475171492,35.319701631,8.9731150781,94.934489445,96.094580926,1.5399826157,3120.5851225,3125.8893089,2430.2539213,3230.3955345,13.257743246,30.974319718,31.691297914,20.410193307,65.629427052,1986,97.197057299,3931.9372527,6523.9732785
PNG,0.907899201,3594.73,63.063339035,33.744736668,9.6978971308,67.200882714,35.634851151,9.6555436491,92.838878603,95.222735279,3.1919242978,3120.2690206,3124.4651508,2566.5497352,3313.8092987,13.264366877,34.075794374,34.359436058,22.631674645,72.052214417,1987,95.427956263,3925.4997349,6548.3065088
PNG,0.867052495,3673.55,62.376573946,32.732867733,13.562208486,68.985951201,35.841379806,13.94212253,95.173659641,102.18658662,4.8905583212,2990.9204257,2987.844926,2630.6612477,3270.9776193,12.735528961,37.833512664,36.727631312,24.169500081,75.89836081,1988,96.148387457,3755.2667567,6299.3953623
PNG,0.858797491,3754.78,64.462454703,36.880109656,10.756856962,65.739648456,36.63670394,10.220585681,93.397032695,92.316376035,-1.342564359,3028.0029484,3031.0574738,2547.2538363,3066.4023289,11.584416141,37.078774081,37.052931667,24.589978677,80.051736449,1989,96.224058839,3794.2413304,6398.2849663
PNG,0.954999983,3839,58.579430643,38.607057567,11.135737899,58.570249758,36.648530072,10.584879552,89.574458156,84.106503939,2.8135117905,2881.3835651,2880.3977684,2470.5077632,2825.5384043,10.739027633,33.961960719,34.232194844,21.845503224,74.547561323,1990,96.167223812,3601.2239526,6106.5111298
PNG,0.951709211,3925.82,62.413190929,34.29945866,13.177793525,61.653986664,34.209081765,12.290013552,94.422407693,93.776306056,3.2873504106,2981.8087516,2983.5947193,2646.9815984,2944.3982475,11.277634124,36.456916499,35.08944046,23.822773121,75.818044797,1991,96.730001965,3726.7378173,6319.3420511
PNG,0.964663327,4014.85,59.59404795,33.686041943,10.83625004,58.426186332,33.095665285,10.425600836,94.463237544,93.366830766,6.7199101063,3314.9605986,3319.3698467,3005.5001864,3256.1326149,12.258480079,35.562845765,34.545747643,23.704866417,78.018619874,1992,93.09258907,4143.1191786,7025.3901754
PNG,0.978176713,4106.67,51.326925678,29.676198312,8.5662540005,50.210605802,29.141466421,8.2013277216,89.888357257,88.869008678,18.99687601,3838.0292104,3843.0198059,3545.0826211,3734.1062019,13.899810723,35.222813351,34.640564671,24.083560629,77.301382061,1993,93.219774133,4796.8631773,8133.9285658
PNG,1.011340022,4201.86,50.156656347,26.433985008,5.7563565394,53.915295176,28.279650549,6.1006375826,88.535652557,81.558630019,23.409358645,4052.7231141,4059.7838022,4188.1619741,4286.3339058,15.607601754,31.141220485,32.317663872,17.79738493,82.167295805,1994,95.424985969,5065.1928916,8588.9289791
PNG,1.279842019,4301,62.673751896,19.36981184,8.4202474726,68.258546169,20.707641153,9.0595737874,103.16393498,98.50631363,17.956436264,3559.3554458,3566.8985219,3800.1592094,3852.9230339,13.623123347,30.158197996,27.660652007,21.187869154,69.383192338,1995,96.464240124,4448.5698616,7543.3357461
PNG,1.319074988,4400.9,54.255267843,28.841579812,12.64656918,54.255267843,28.841579812,12.64656918,109.54151137,109.54151137,16.903152345,3529.3467381,3529.3467381,3529.3467381,3529.3467381,12.089325081,33.746136745,30.057664396,22.861189984,74.394166155,1996,95.537178129,4411.0642415,7479.7383445
PNG,1.43797195,4760.73,60.924982547,26.667242626,11.055829963,65.991619512,29.025102152,12.084856003,92.420618309,107.25747332,12.407774827,3100.2514829,3100.2514829,3423.7346906,3365.0660246,11.116802059,30.138419059,28.843715797,21.779687928,57.434794433,1997,95.611363317,3869.8842346,6570.3575236
PNG,2.073591948,4882.81,59.262822285,26.612040084,9.4554019315,64.573660829,29.411752596,10.657549631,95.599864522,113.78999087,14.125137631,2930.1579186,2930.0009695,3311.2322813,3210.90797,10.27369792,23.454576801,23.626846237,15.765569156,44.015416845,1998,95.641833879,3648.3637779,6209.8785316
PNG,2.570772886,5005.92,63.005745788,24.44656912,9.5391113608,67.777172699,26.382678812,10.85563919,86.838934695,115.73464002,12.547685091,2922.1315452,2920.8306527,3313.2623065,3159.8949579,9.8241268234,21.349644261,22.279466189,11.696775089,39.946283156,1999,95.641835785,3629.2399109,6192.8682525
PNG,,,,,,,,,,,,,,,,,,,,,2000,95.641873384,,
POL,,,,,,,,,,,,,,,,,,,,,1950,,,
POL,,,,,,,,,,,,,,,,,,,,,1951,,,
POL,,,,,,,,,,,,,,,,,,,,,1952,,,
POL,,,,,,,,,,,,,,,,,,,,,1953,,,
POL,,,,,,,,,,,,,,,,,,,,,1954,,,
POL,,,,,,,,,,,,,,,,,,,,,1955,,,
POL,,,,,,,,,,,,,,,,,,,,,1956,,,
POL,,,,,,,,,,,,,,,,,,,,,1957,,,
POL,,,,,,,,,,,,,,,,,,,,,1958,,,
POL,,,,,,,,,,,,,,,,,,,,,1959,,,
POL,,,,,,,,,,,,,,,,,,,,,1960,,,
POL,,,,,,,,,,,,,,,,,,,,,1961,,,
POL,,,,,,,,,,,,,,,,,,,,,1962,,,
POL,,,,,,,,,,,,,,,,,,,,,1963,,,
POL,,,,,,,,,,,,,,,,,,,,,1964,,,
POL,,,,,,,,,,,,,,,,,,,,,1965,,,
POL,,,,,,,,,,,,,,,,,,,,,1966,,,
POL,,,,,,,,,,,,,,,,,,,,,1967,,,
POL,,,,,,,,,,,,,,,,,,,,,1968,,,
POL,,,,,,,,,,,,,,,,,,,,,1969,,,
POL,0.0004,32526,63.4243618,4.215489904,32.360148454,66.516161051,4.6918982446,29.637961961,38.816175258,8.6706735844,32.360148296,,4534.5179581,1396.5538513,4572.8809366,27.929579016,547.30098426,552.57433483,426.1724737,552.744628,1970,,,
POL,0.0004,32800,62.06536127,4.5520177356,33.825492573,64.676899112,4.9017634701,31.003162856,37.82121873,8.5374362684,33.382620994,,4802.3780208,1529.9815765,4808.6690513,28.522119521,562.43497584,539.46842577,392.81961342,627.40134286,1971,,,
POL,0.0004,33070,60.224156431,4.702410025,36.271947277,62.370077488,4.9291852836,33.378890344,40.669559598,8.5952084854,35.073433545,,5259.482114,1723.7787175,5231.1736194,29.549446635,548.87394197,522.60970085,371.94475683,615.41945499,1972,,,
POL,0.0003,33371,58.202882736,4.6046328334,41.336247254,59.063042192,4.6711730235,37.069001194,45.724277261,10.360223866,37.19248443,,5838.8916695,1964.0073132,5645.6149807,30.398725331,711.86812871,679.87015326,493.16863903,781.28433009,1973,,,
POL,0.0003,33691,55.504928874,4.7749999495,45.399133608,56.292266221,4.7627623839,40.031136674,53.130781728,11.548325601,39.720071177,,6267.0553626,2286.4950362,5984.4812708,32.94777117,685.74155496,678.48419112,475.32799034,716.74532336,1974,,,
POL,0.0003,34022,54.978646814,4.7183311984,45.45957197,56.575165313,4.7582146303,40.006024509,57.282541373,12.29599793,40.303021987,,6812.158576,2778.5337862,6554.8025201,37.094233259,629.11761173,637.83267659,430.87693916,639.15340084,1975,,,
POL,0.0003,34362,56.833270178,4.7724019369,43.98030634,58.272963558,4.7988903163,38.847133004,52.735421536,12.301575181,38.394327885,,7349.1088555,3135.5805298,7082.9065626,37.87881324,653.52939098,632.5039226,444.00640627,703.43522853,1976,,,
